               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                 113,            0.036391,           0.0080929,            0.007778,              0.5295,             0.40848,              0.4132,             0.23495,            0.040663,            0.024197,            0.032304,            0.006304,            0.006304,            0.006304,             0.60347,             0.14677,              0.1959,             0.14874,            0.054937,             0.12471,             0.17058,              0.2106,               0.205,             0.47092,             0.32685,             0.26108,             0.14233,             0.33509,            0.090868,             0.46873,             0.22171,             0.48163,             0.15761,            0.033523,             0.15573,             0.16224,              0.8274,             0.30754,             0.47508,             0.37635,             0.15976,             0.26351,             0.51021,             0.36783,             0.26134,             0.69806,             0.52136,             0.36406,             0.36331,             0.61378,             0.27971,             0.64076,              0.4313,             0.70816,              0.2713,            0.079326,             0.30585,             0.26435
                 114,            0.036272,           0.0080949,           0.0074985,             0.54976,             0.37721,              0.4073,             0.24945,            0.040762,            0.024848,              0.0355,            0.006271,            0.006271,            0.006271,             0.61299,             0.16563,             0.13523,            0.099749,            0.052298,             0.10712,             0.22043,             0.10038,             0.16301,             0.50152,             0.29898,             0.22331,             0.18412,             0.28849,              0.2002,             0.48423,             0.23557,             0.46318,             0.35902,            0.017566,             0.24383,             0.33113,             0.82525,             0.33797,             0.30555,             0.25777,             0.11272,             0.20618,             0.52832,             0.19054,             0.26327,              0.6675,             0.48998,             0.32355,             0.23597,             0.49156,             0.29458,             0.68824,             0.42757,             0.67099,             0.55728,            0.035231,             0.44369,             0.60682
                 115,            0.034763,           0.0081208,           0.0074277,             0.58643,             0.44092,             0.46439,             0.28101,            0.040375,            0.023881,            0.032598,            0.006238,            0.006238,            0.006238,             0.60224,             0.16549,              0.1525,             0.11046,             0.12839,             0.13706,             0.23988,               0.188,             0.20004,             0.54814,             0.40909,             0.28855,             0.24469,             0.29494,             0.35283,             0.52074,             0.27765,             0.56733,             0.34573,            0.012486,             0.16459,             0.23142,              0.8068,             0.34616,             0.35314,             0.26358,             0.30767,             0.29452,             0.54215,             0.35794,             0.25165,             0.75632,              0.5543,             0.42639,              0.4496,             0.49957,             0.64349,             0.69632,             0.48704,             0.77486,             0.50093,            0.024375,             0.38381,             0.49588
                 116,            0.034883,           0.0080134,           0.0073646,             0.51466,             0.40934,             0.42306,             0.25465,            0.040093,            0.023418,            0.032457,            0.006205,            0.006205,            0.006205,             0.63786,             0.15827,              0.1682,             0.12326,             0.07347,             0.12532,             0.21367,             0.18805,             0.11279,             0.46556,             0.37433,             0.27266,             0.22745,              0.3349,            0.080672,             0.49352,             0.25858,             0.49827,             0.35283,            0.016411,             0.20761,             0.21852,             0.86459,             0.27936,             0.37019,             0.34721,             0.17591,             0.25774,             0.50549,             0.32791,             0.16663,             0.69571,             0.53991,             0.43226,             0.33928,             0.53806,             0.14772,             0.66818,             0.48071,             0.69179,             0.64914,             0.04415,             0.41867,             0.36678
                 117,            0.034034,           0.0080549,           0.0071474,             0.59847,             0.40418,             0.43565,             0.26362,            0.040205,            0.023517,            0.031994,            0.006172,            0.006172,            0.006172,             0.62901,             0.14192,             0.16461,            0.078186,            0.073755,             0.12313,             0.24531,             0.20656,            0.078736,             0.54283,             0.41028,             0.24264,             0.28385,             0.33692,             0.25028,              0.5315,              0.2722,             0.37143,             0.44256,            0.012555,             0.21821,             0.14315,             0.84595,             0.29615,             0.38498,             0.25602,             0.19297,             0.26322,             0.45874,             0.40257,             0.12957,             0.72536,             0.55186,             0.38873,             0.36829,             0.59614,             0.35357,             0.70938,              0.4973,             0.70288,              0.6972,            0.028834,             0.46527,             0.26941
                 118,            0.033628,           0.0080512,           0.0068812,             0.55498,             0.41913,             0.42372,             0.25951,             0.03993,            0.023455,             0.03341,            0.006139,            0.006139,            0.006139,             0.62604,             0.15407,              0.1733,            0.094017,            0.083205,             0.12819,             0.24364,              0.1558,             0.21771,             0.36063,             0.29009,             0.23475,             0.32739,             0.30315,             0.20302,             0.48044,             0.25075,             0.46881,             0.44309,           0.0083639,             0.24211,             0.22073,              0.8257,             0.27356,             0.40621,             0.28802,             0.21063,             0.27685,             0.47729,             0.28096,             0.32086,             0.52778,             0.42303,             0.36441,             0.43958,             0.52765,             0.28209,             0.65589,             0.44159,             0.72827,             0.71785,            0.016259,             0.40971,             0.42768
                 119,            0.033791,           0.0079676,            0.007416,               0.591,              0.4251,              0.4393,             0.26381,            0.040127,            0.023823,            0.032607,            0.006106,            0.006106,            0.006106,             0.63723,             0.13982,             0.17725,              0.1174,            0.082545,             0.16433,             0.20047,             0.19725,              0.2007,              0.5409,             0.39163,             0.25323,             0.24891,             0.36167,             0.12298,             0.47709,             0.25291,             0.49162,             0.32199,             0.01807,              0.1802,             0.22573,             0.82637,             0.28792,             0.42335,             0.29868,              0.2279,             0.33975,              0.4365,             0.36209,               0.266,             0.75651,             0.61269,             0.37618,             0.38365,             0.67103,             0.20304,             0.68084,             0.45364,             0.71469,             0.52362,            0.038516,              0.3725,             0.40911
                 120,            0.034045,           0.0079009,           0.0069389,             0.60978,             0.41158,              0.4515,             0.26615,            0.040189,            0.023749,            0.032471,            0.006073,            0.006073,            0.006073,             0.63912,             0.16832,             0.18209,             0.14474,            0.050024,             0.11383,             0.23122,             0.20112,             0.29046,             0.51918,              0.3301,             0.29619,             0.24369,             0.39207,             0.15793,             0.41564,             0.26219,             0.39974,             0.28087,            0.049001,             0.20336,             0.28447,             0.84145,             0.36231,             0.41547,             0.44011,             0.11202,             0.25397,             0.49294,             0.40867,             0.39328,             0.75922,             0.51866,             0.43594,             0.33952,             0.61472,             0.30318,             0.62063,             0.47989,             0.71083,             0.48314,            0.066671,             0.37908,             0.50132
                 121,            0.035813,           0.0079553,           0.0068482,              0.5619,             0.40274,              0.4096,             0.25226,            0.039763,            0.024716,            0.032795,             0.00604,             0.00604,             0.00604,             0.64288,             0.18397,             0.17031,             0.15076,            0.023029,             0.14786,             0.22929,              0.1774,             0.20024,             0.48165,             0.35939,             0.27913,              0.2118,             0.32609,             0.12713,             0.41538,             0.23709,             0.46853,             0.22917,            0.034897,             0.28604,             0.16763,             0.83885,             0.33493,             0.41281,             0.39238,            0.085293,             0.34318,             0.47017,             0.31739,             0.34599,             0.66055,              0.4648,             0.42078,              0.2856,             0.53587,             0.18488,             0.61281,             0.41978,              0.6496,             0.36441,            0.059837,             0.50003,             0.31129
                 122,            0.033448,           0.0078549,           0.0066797,             0.56982,             0.40843,             0.41606,             0.25353,            0.038801,             0.02446,            0.031734,            0.006007,            0.006007,            0.006007,              0.6495,             0.15213,             0.15214,             0.17201,            0.083802,             0.12007,             0.22233,             0.17009,             0.25464,             0.48288,             0.36801,             0.31862,             0.18532,             0.22563,             0.16982,             0.41666,             0.27331,             0.45727,             0.34323,             0.01345,             0.24148,             0.10528,             0.84824,             0.27656,             0.36222,             0.38185,             0.21384,             0.25023,              0.4412,             0.28338,             0.30048,             0.77515,             0.50801,              0.4763,             0.33193,             0.39163,             0.27768,             0.63331,             0.47127,             0.69014,             0.57421,            0.022592,             0.39826,             0.24486
                 123,            0.033682,           0.0078948,           0.0067778,             0.58426,             0.40238,             0.43103,             0.27163,            0.038226,             0.02575,            0.032522,            0.005974,            0.005974,            0.005974,             0.64935,             0.19417,             0.17695,             0.16195,            0.056708,             0.10882,             0.29372,             0.24293,             0.20785,              0.5599,             0.36004,             0.24104,             0.27482,             0.25653,             0.10078,             0.47241,             0.26218,              0.4891,             0.34893,           0.0098585,              0.2522,             0.25552,             0.83415,             0.35404,              0.3961,              0.4148,             0.10671,             0.25323,             0.56048,              0.4033,             0.23057,             0.79747,             0.55973,             0.38749,              0.3662,             0.42513,             0.18419,              0.6574,             0.44794,             0.67769,             0.62961,             0.01592,             0.36696,             0.41351
                 124,            0.034032,           0.0080036,           0.0066401,             0.66078,             0.37525,             0.43305,             0.27731,            0.038659,             0.02458,            0.033076,            0.005941,            0.005941,            0.005941,             0.65704,             0.19248,             0.18657,             0.12188,             0.11822,             0.10036,             0.23455,             0.13919,             0.28097,             0.42164,             0.45674,             0.26229,             0.33887,             0.26456,             0.37088,             0.47403,             0.26364,             0.57503,             0.26074,             0.03711,              0.1658,              0.1782,              0.8398,             0.31762,             0.43005,             0.30805,             0.29017,             0.23705,             0.50246,             0.23276,             0.32716,             0.64467,              0.5698,             0.39508,             0.43602,             0.39077,             0.56767,             0.69402,             0.47249,             0.73527,             0.37087,            0.062427,             0.34018,             0.36261
                 125,            0.034489,           0.0078791,           0.0066121,             0.60958,             0.42248,             0.44028,             0.28043,            0.039372,            0.024153,            0.032283,            0.005908,            0.005908,            0.005908,             0.63107,             0.17501,             0.15661,             0.17055,            0.016603,             0.14286,             0.25111,              0.1819,             0.29672,             0.51758,             0.46802,             0.30222,             0.28835,             0.30782,             0.14167,             0.51192,             0.24536,             0.49882,             0.23861,            0.025834,             0.19774,             0.40318,             0.82922,             0.28593,             0.34173,             0.39276,             0.03251,             0.30909,             0.51531,             0.31362,             0.37919,             0.74615,             0.61777,             0.48297,             0.40788,             0.52641,             0.22973,             0.70156,             0.42048,             0.72508,             0.43411,            0.047787,             0.33905,              0.6079
                 126,            0.034288,           0.0079851,           0.0065549,             0.61818,             0.41435,             0.43633,             0.26697,            0.039131,            0.023829,            0.031671,            0.005875,            0.005875,            0.005875,             0.63656,              0.1975,             0.16591,             0.11882,            0.058773,            0.095285,             0.25187,              0.1435,             0.27463,             0.45887,             0.30497,             0.33112,             0.30556,             0.24976,             0.23341,             0.55193,              0.2818,             0.55828,             0.31451,            0.018122,             0.12788,             0.19429,             0.83329,             0.34034,             0.38289,             0.32786,             0.13998,             0.21504,             0.53525,             0.22915,             0.37913,             0.73714,             0.54867,             0.49367,             0.42776,             0.48192,             0.36455,             0.73408,             0.49727,             0.72838,              0.5392,            0.031025,             0.25795,             0.37478
                 127,            0.032426,           0.0078947,           0.0064791,             0.64069,             0.39983,             0.44216,             0.28786,             0.04078,             0.02474,            0.031233,            0.005842,            0.005842,            0.005842,             0.64505,             0.21765,             0.18938,              0.1135,            0.033804,            0.068693,             0.26561,             0.10869,             0.19605,             0.48343,             0.40372,             0.30288,             0.34417,             0.34497,             0.26749,             0.53665,             0.26945,             0.55389,             0.45036,             0.01376,             0.25529,             0.26839,             0.83651,             0.40834,             0.39669,             0.30588,             0.07183,             0.17308,             0.53655,             0.20094,              0.3123,             0.73909,             0.55534,             0.41509,             0.45445,              0.5628,             0.41085,             0.69505,             0.47015,             0.74269,             0.65116,            0.018408,              0.3355,             0.43486
                 128,            0.033166,           0.0078699,           0.0066807,              0.5999,             0.42334,             0.44631,             0.27575,             0.03934,            0.024307,            0.031399,            0.005809,            0.005809,            0.005809,             0.62438,             0.17604,             0.18681,              0.1749,            0.066989,             0.10487,             0.27242,             0.12684,             0.16083,             0.53733,             0.30609,             0.30007,             0.25631,             0.32069,              0.2407,             0.52624,             0.25977,             0.49372,             0.31592,            0.011051,             0.27454,             0.32998,             0.83043,             0.35727,             0.42734,              0.4056,             0.17727,             0.26777,             0.57494,             0.21505,             0.21053,              0.7505,             0.54258,             0.40618,              0.4281,             0.51037,             0.33252,             0.68975,             0.45954,             0.65876,             0.61145,            0.025059,             0.45287,             0.48491
                 129,            0.033482,           0.0078878,           0.0067689,               0.632,             0.41448,              0.4548,             0.28228,             0.03967,            0.024993,            0.032728,            0.005776,            0.005776,            0.005776,             0.63705,             0.19197,              0.2034,             0.16521,            0.072509,             0.13763,             0.21805,             0.16622,             0.24694,             0.51522,             0.37383,             0.29222,             0.18896,             0.26654,             0.15142,              0.5293,             0.24985,             0.54703,             0.47419,            0.048401,             0.23586,             0.29845,             0.83161,             0.35142,             0.45414,             0.40127,             0.14223,             0.29722,             0.49411,             0.27856,             0.29974,             0.79297,             0.54253,             0.44379,             0.29188,             0.49441,             0.26538,             0.71326,             0.42728,              0.6969,             0.74743,            0.064621,             0.39501,             0.57973
                 130,             0.03375,           0.0077529,           0.0064169,              0.6119,             0.43108,             0.45122,             0.28551,            0.038838,            0.024561,            0.032153,            0.005743,            0.005743,            0.005743,             0.64072,             0.19406,             0.15825,              0.1705,            0.054224,             0.11841,             0.27251,              0.2694,             0.18486,              0.5034,             0.38105,             0.31486,             0.30156,             0.30937,             0.14328,             0.54346,             0.26871,              0.5171,             0.34287,            0.010408,             0.29514,             0.28705,             0.83848,             0.35578,             0.38245,             0.39486,             0.16398,             0.28965,             0.55976,             0.42239,             0.22529,             0.78024,             0.56166,             0.45035,             0.39717,             0.54587,             0.25968,              0.7077,             0.46915,             0.70346,             0.50744,            0.017807,             0.45207,             0.44168
                 131,            0.032534,           0.0077351,           0.0062883,             0.69585,             0.39289,             0.44541,             0.27638,             0.03928,             0.02514,            0.031848,             0.00571,             0.00571,             0.00571,             0.65895,             0.23483,              0.1608,             0.13323,           0.0097024,             0.10515,             0.28579,             0.18323,             0.26665,             0.45534,             0.30453,             0.26978,             0.27352,             0.33268,             0.24902,             0.49158,             0.25381,             0.53222,             0.29862,            0.044479,             0.25175,             0.28471,              0.8519,             0.39471,             0.39618,             0.38278,            0.017255,             0.25459,              0.5426,             0.31109,             0.31822,              0.7485,              0.5559,             0.38834,             0.39899,             0.54314,             0.34364,              0.6591,             0.44423,             0.75817,             0.56019,            0.061276,             0.40514,             0.46309
                 132,            0.032512,           0.0077968,           0.0062947,             0.62567,             0.42658,             0.44154,             0.28275,            0.038294,            0.024653,            0.032448,            0.005677,            0.005677,            0.005677,             0.65011,             0.17694,             0.16951,             0.10184,             0.06418,            0.098339,             0.23878,             0.21882,             0.22434,             0.48591,             0.41356,             0.29593,             0.30836,             0.32331,             0.16706,             0.49595,             0.27561,             0.54508,             0.46869,            0.023598,             0.21362,             0.26087,             0.84596,             0.31131,              0.3862,             0.26369,              0.1432,             0.23469,             0.54992,             0.38044,             0.25788,             0.71963,             0.56315,             0.43131,             0.40732,             0.52224,             0.26262,             0.66963,             0.47332,             0.72253,             0.62352,            0.034819,              0.5383,              0.3721
                 133,            0.032475,           0.0076661,           0.0061183,             0.63246,             0.41151,             0.43707,             0.27701,             0.03858,            0.024788,            0.032373,            0.005644,            0.005644,            0.005644,             0.65912,             0.18052,             0.19632,            0.092251,            0.053267,             0.11526,             0.26948,             0.23957,             0.21015,             0.54412,             0.36224,             0.27264,             0.32038,             0.39172,             0.18122,             0.44916,             0.26882,             0.55953,             0.25779,            0.010396,             0.27117,             0.18914,             0.84423,             0.30424,             0.44224,             0.20074,             0.12165,             0.22936,             0.52986,             0.42257,             0.28549,             0.77454,             0.60069,             0.42094,             0.42847,             0.61302,             0.25573,             0.61998,             0.49034,             0.75186,             0.43657,             0.01645,             0.49285,             0.33366
                 134,            0.032703,            0.007768,           0.0060179,             0.61622,             0.42424,             0.43932,             0.27663,            0.038683,            0.025214,            0.033071,            0.005611,            0.005611,            0.005611,             0.65423,             0.16898,             0.16555,             0.16172,            0.071279,             0.10298,             0.23846,             0.10058,             0.20911,             0.54289,             0.42808,             0.28879,             0.32605,              0.3505,              0.1492,             0.52552,             0.24205,             0.57668,             0.33712,            0.012896,             0.25529,             0.17799,             0.84527,             0.29096,             0.40557,             0.37072,             0.13946,             0.26516,             0.49143,              0.2164,              0.2766,             0.76719,             0.58832,             0.44259,             0.39021,             0.60496,              0.2734,             0.71207,             0.43248,             0.74344,             0.55358,            0.019829,             0.55626,             0.27921
                 135,            0.031681,           0.0078018,            0.005921,              0.6596,             0.44853,             0.48274,             0.30461,            0.038059,            0.024332,            0.030723,            0.005578,            0.005578,            0.005578,             0.64869,             0.19039,             0.20064,             0.17533,            0.073719,             0.11394,             0.27229,              0.1934,             0.29168,              0.5652,             0.45233,             0.32321,              0.2476,             0.34344,              0.1626,             0.50837,             0.25465,             0.57274,             0.49521,            0.034892,             0.28263,             0.29842,             0.84236,             0.35013,             0.44392,              0.4124,             0.15034,             0.24399,             0.60099,             0.30555,             0.34492,             0.76083,             0.60389,             0.45366,             0.44073,             0.58235,             0.28891,             0.68985,             0.45088,             0.75516,             0.77788,            0.060772,             0.56533,             0.49542
                 136,            0.031772,           0.0076761,           0.0057639,             0.64574,             0.43425,             0.46264,             0.29611,            0.037825,            0.025444,            0.031478,            0.005545,            0.005545,            0.005545,             0.65482,             0.17019,             0.18448,             0.19699,            0.050511,             0.13468,             0.23901,             0.12768,             0.28074,             0.50878,             0.46675,             0.32648,              0.3578,             0.33866,             0.15569,             0.50224,             0.24542,             0.55887,             0.48525,            0.031754,               0.251,             0.24667,             0.85408,             0.30402,             0.41389,             0.46437,             0.11353,              0.2709,             0.52467,             0.22959,              0.3435,             0.73646,             0.59658,             0.47343,             0.45407,             0.54214,             0.25555,             0.67711,             0.43428,              0.7471,              0.7547,            0.048834,             0.51848,             0.42069
                 137,            0.032116,           0.0077137,           0.0057751,             0.65349,             0.44727,             0.47463,             0.30307,            0.037985,            0.025361,            0.031045,            0.005512,            0.005512,            0.005512,             0.66386,             0.19053,             0.17148,             0.20387,             0.11433,             0.11687,              0.2529,             0.11169,             0.24836,             0.56498,             0.42978,             0.33135,             0.35821,             0.34841,             0.17711,             0.52028,             0.26991,             0.57689,             0.46465,            0.029528,              0.2467,             0.27591,             0.85674,             0.36577,             0.39625,              0.4832,             0.25234,             0.25073,             0.49334,             0.18419,             0.29506,             0.79429,             0.61305,             0.51328,             0.45138,             0.52409,             0.26018,             0.71229,             0.47732,             0.74759,             0.78179,            0.044602,             0.51563,             0.42866
                 138,            0.032113,           0.0076858,           0.0056849,             0.65812,             0.41415,             0.45531,             0.28703,            0.037651,            0.024859,            0.030695,            0.005479,            0.005479,            0.005479,             0.65537,              0.1793,             0.15086,             0.22253,            0.086317,             0.11103,             0.25639,             0.12134,             0.17106,             0.49744,             0.40655,              0.3411,             0.35886,             0.39067,             0.18014,             0.52176,             0.25712,             0.55709,             0.31618,            0.019502,             0.26577,              0.2482,             0.84453,             0.32999,             0.34017,             0.47684,             0.20712,             0.26605,             0.52314,             0.24049,             0.21306,             0.81429,             0.59692,             0.50221,             0.45847,             0.61008,             0.26421,             0.69453,             0.45377,             0.74221,             0.53807,            0.036902,             0.49108,             0.37271
                 139,            0.031956,           0.0077196,           0.0057292,             0.64886,             0.42582,             0.45662,             0.29384,            0.038358,            0.025651,            0.031803,            0.005446,            0.005446,            0.005446,             0.66675,             0.17264,             0.17919,             0.15418,            0.082944,             0.10663,             0.30601,             0.15477,             0.15538,             0.49955,              0.4363,             0.31945,             0.33352,             0.37268,             0.20359,             0.54189,             0.25111,             0.57839,             0.35692,            0.013004,             0.33434,             0.24532,              0.8512,             0.29145,             0.39209,             0.35781,             0.18389,              0.3191,             0.60205,              0.2678,              0.1897,             0.75858,             0.57614,             0.45598,             0.44564,             0.59438,             0.26547,             0.71774,             0.44465,              0.7461,             0.60555,            0.022267,             0.58153,             0.37662
                 140,            0.031203,           0.0075599,            0.005429,             0.60978,             0.44153,             0.45695,             0.30342,            0.038255,            0.026025,            0.034332,            0.005413,            0.005413,            0.005413,             0.67487,             0.13363,             0.14343,             0.13348,            0.093052,             0.11632,             0.31316,             0.13534,              0.1557,             0.53854,             0.50362,              0.3217,             0.33615,             0.38759,             0.13442,             0.55568,             0.23097,             0.56464,             0.63052,             0.01763,             0.31002,             0.24479,             0.86031,             0.22073,             0.33198,             0.35463,             0.22071,             0.28958,             0.57285,             0.24334,             0.19029,              0.7474,             0.63069,             0.48187,             0.46759,             0.59231,             0.25464,             0.72632,             0.40982,             0.70917,             0.83986,            0.030692,             0.55046,             0.32759
                 141,            0.032001,           0.0075337,            0.005617,             0.62494,             0.44114,             0.47083,             0.30418,            0.037726,            0.025632,            0.034262,             0.00538,             0.00538,             0.00538,             0.67039,             0.14155,             0.15167,             0.15834,            0.065766,             0.13414,             0.30485,             0.18157,             0.22813,             0.54261,             0.42123,             0.31604,             0.29579,             0.38477,             0.14928,             0.55373,              0.2421,             0.58523,             0.58657,            0.022574,             0.28264,             0.27291,             0.86029,             0.24805,             0.32121,             0.35707,             0.16579,             0.32208,             0.58326,             0.29901,             0.28523,             0.76149,             0.61775,             0.48526,             0.39817,             0.64417,             0.24751,             0.73242,             0.40974,             0.74625,             0.82099,            0.038811,              0.6038,             0.40998
                 142,             0.03208,           0.0074646,           0.0055573,             0.64418,              0.4211,              0.4654,             0.29968,            0.037905,            0.026177,            0.032626,            0.005347,            0.005347,            0.005347,             0.67103,             0.13161,               0.169,             0.12115,            0.084425,             0.14652,             0.29989,             0.15207,             0.25916,             0.44986,             0.47883,             0.29455,             0.26504,             0.36604,             0.16507,             0.54439,             0.25635,             0.56935,             0.49495,            0.022792,             0.33325,             0.31771,             0.86245,             0.25724,             0.36145,             0.35166,             0.18885,             0.33667,             0.57975,             0.25036,             0.32624,             0.75365,             0.60117,             0.45847,             0.33101,             0.58681,             0.25373,             0.72276,             0.43898,             0.75231,              0.7849,            0.039272,              0.5704,              0.4307
                 143,            0.032054,           0.0074155,           0.0054678,             0.67243,             0.42746,             0.47323,             0.30544,            0.037545,            0.025754,            0.031415,            0.005314,            0.005314,            0.005314,              0.6713,             0.14519,             0.15723,             0.17411,             0.11342,             0.15212,             0.26178,             0.15063,             0.25327,             0.45514,             0.49641,             0.31544,              0.3001,             0.34372,             0.19778,             0.53575,             0.26627,             0.62326,             0.46249,            0.027534,             0.26962,             0.34715,             0.86037,             0.27503,             0.35401,             0.38474,             0.22243,             0.31791,             0.54585,             0.24596,             0.35285,             0.76243,             0.60192,             0.47692,             0.40404,             0.59782,             0.29667,             0.73463,             0.46756,             0.79688,             0.68911,            0.037485,             0.51821,             0.46817
                 144,            0.032798,           0.0074925,           0.0058402,             0.66927,             0.43673,             0.47745,             0.30862,             0.03785,            0.025183,            0.030845,            0.005281,            0.005281,            0.005281,             0.68319,             0.16491,             0.14636,             0.14965,             0.11882,             0.12109,             0.25939,             0.16531,             0.32284,             0.56366,             0.43845,             0.30294,             0.26491,             0.39379,             0.22611,             0.54734,             0.26774,             0.61762,             0.34398,            0.023322,              0.2785,             0.38978,             0.87116,             0.28137,             0.34006,             0.34826,             0.25534,             0.29724,             0.53126,              0.2762,             0.39588,             0.77576,              0.6171,             0.44504,             0.34097,             0.67022,             0.31813,             0.73676,             0.47491,             0.79043,             0.59384,            0.035639,             0.54292,              0.5655
                 145,            0.032291,           0.0075718,           0.0056041,             0.66154,             0.42874,             0.47232,             0.31133,            0.037858,            0.025888,            0.032162,            0.005248,            0.005248,            0.005248,             0.67784,             0.19034,             0.15419,             0.19899,             0.12887,             0.12382,             0.29247,             0.10913,             0.34753,             0.55671,             0.46954,             0.30424,             0.35088,               0.354,             0.20533,             0.56192,             0.26305,             0.60282,             0.36363,            0.044675,             0.29161,             0.25765,             0.86431,             0.34779,             0.34456,              0.4384,              0.2772,             0.29705,             0.58041,             0.18006,             0.44326,             0.75748,             0.60763,             0.43695,             0.43736,              0.5387,             0.25449,             0.72805,             0.45126,                0.79,             0.54395,            0.068762,             0.56663,             0.43673
                 146,            0.031278,           0.0074987,           0.0055085,             0.64852,             0.43843,             0.47764,             0.31953,            0.037862,            0.025778,            0.031748,            0.005215,            0.005215,            0.005215,             0.68132,             0.17931,              0.1694,             0.14671,             0.12292,             0.13039,             0.26669,            0.098763,             0.30722,              0.5578,             0.45312,             0.30619,             0.30019,              0.3493,             0.20829,             0.57266,             0.28009,             0.60298,             0.60725,              0.0295,             0.28864,             0.37103,             0.86952,             0.31872,             0.38116,             0.34869,             0.24874,             0.28103,             0.53261,             0.16658,             0.38302,             0.76295,             0.59395,             0.45057,             0.37326,             0.51676,             0.27453,             0.74692,             0.48327,              0.7866,             0.88029,            0.046207,             0.51093,             0.55175
                 147,            0.031226,           0.0075487,             0.00558,             0.68827,             0.41481,             0.47546,             0.30712,            0.037567,            0.026409,            0.032055,            0.005182,            0.005182,            0.005182,             0.67558,             0.18869,             0.16229,             0.19116,            0.076601,            0.086497,             0.29489,               0.084,             0.31191,              0.5152,             0.41223,             0.28552,             0.27191,              0.3551,             0.25482,             0.56092,             0.25824,             0.57277,             0.60149,            0.023603,             0.28287,             0.29028,             0.86078,              0.3288,             0.35577,             0.44181,             0.16933,             0.24223,             0.56641,             0.14466,             0.38241,             0.78382,             0.61783,             0.42649,             0.35306,              0.5519,             0.34317,             0.73054,             0.44359,             0.78455,             0.88237,            0.036718,             0.52869,              0.4853
                 148,            0.031134,           0.0075496,           0.0051389,             0.67204,             0.41806,             0.46487,             0.30529,            0.037681,            0.026976,            0.032301,            0.005149,            0.005149,            0.005149,             0.68157,             0.18299,             0.17395,             0.15645,             0.12828,            0.082007,             0.27525,            0.070487,             0.29627,             0.49812,             0.51771,             0.30376,             0.33205,             0.34837,             0.18687,             0.58654,             0.24822,             0.55185,             0.51234,            0.023548,             0.30274,             0.25707,             0.85847,             0.33775,             0.37563,             0.36594,             0.27242,             0.22366,             0.54716,             0.12622,              0.3453,             0.74414,             0.63367,             0.46059,             0.41506,             0.58015,              0.2558,             0.75318,             0.42094,             0.77202,             0.77705,            0.039162,             0.51347,             0.40945
                 149,            0.030997,           0.0075153,            0.005036,             0.66058,             0.41909,             0.46517,             0.30578,            0.036968,            0.025609,            0.032371,            0.005116,            0.005116,            0.005116,             0.68577,             0.17691,             0.17459,             0.22932,            0.097258,             0.10453,             0.28693,            0.094438,             0.30022,             0.47349,              0.4648,             0.31198,             0.36431,              0.3728,             0.17838,             0.57275,             0.25724,               0.599,             0.35625,            0.015784,             0.31085,             0.29951,             0.86534,             0.31356,             0.36507,             0.49159,             0.19492,             0.24342,             0.56176,             0.14768,              0.3487,             0.75366,             0.62849,             0.45959,             0.43345,             0.60211,              0.2503,              0.7504,             0.44121,              0.7672,             0.63848,            0.025603,             0.51784,             0.43339
