               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                 113,            0.021429,           0.0041773,            0.003633,             0.26396,             0.05165,            0.053033,            0.023639,            0.077316,            0.045386,             0.10659,            0.006304,            0.006304,            0.006304,             0.01071,           0.0034926,            0.018199,           0.0011053,            0.001281,                   0,            0.054748,           0.0010238,             0.01745,            0.034521,            0.035769,            0.075487,           0.0043164,             0.10838,           0.0025566,             0.07727,            0.025882,            0.035152,                   0,            0.011305,                   0,           0.0014052,            0.016446,           0.0099398,            0.038568,           0.0037022,            0.002135,                   0,             0.11349,           0.0034126,            0.031064,            0.062605,             0.10556,             0.13737,           0.0064333,             0.17007,           0.0055803,             0.19305,            0.074984,             0.14954,                   0,            0.037298,                   0,           0.0054794
                 114,            0.021724,           0.0041732,           0.0036675,             0.20086,            0.047532,             0.04541,             0.01843,            0.077552,            0.045392,             0.10495,            0.006271,            0.006271,            0.006271,           0.0076847,          0.00069465,             0.01564,           0.0021239,           0.0013449,           0.0037035,            0.031877,           0.0012946,            0.010956,            0.030744,            0.033219,            0.064067,           0.0056219,            0.037313,          0.00074989,            0.064999,            0.034054,               0.055,                   0,           0.0032682,                   0,           0.0010986,            0.012843,           0.0042365,            0.033472,           0.0061904,           0.0022416,           0.0092944,            0.068974,           0.0067871,            0.028249,            0.063008,             0.10501,             0.13011,           0.0079521,            0.083351,           0.0014998,             0.13521,            0.087415,             0.19406,                   0,            0.013123,                   0,           0.0059719
                 115,            0.021689,           0.0042195,           0.0039447,             0.32882,            0.045832,            0.043594,            0.019026,            0.075775,            0.047486,             0.10569,            0.006238,            0.006238,            0.006238,            0.009602,          0.00033526,            0.015321,                   0,           0.0027308,           0.0026827,            0.052966,           0.0075801,            0.030793,            0.030935,            0.026278,            0.054457,           0.0064022,            0.056796,                   0,            0.069056,            0.014026,            0.037474,                   0,          0.00070275,                   0,          0.00044116,            0.014401,            0.002303,            0.031516,                   0,           0.0039011,           0.0048796,             0.12982,            0.024315,            0.050802,            0.055878,            0.085622,            0.097393,            0.010427,             0.10895,                   0,              0.1437,            0.038009,             0.15183,                   0,           0.0029208,                   0,           0.0023959
                 116,            0.021655,           0.0042222,           0.0038284,             0.32518,            0.047058,            0.049197,            0.020705,            0.076145,            0.047307,             0.10652,            0.006205,            0.006205,            0.006205,           0.0073744,                   0,            0.020538,           0.0010766,           0.0030208,            0.010896,            0.040183,           0.0055341,           0.0045862,            0.023621,            0.020079,            0.072225,           0.0013192,            0.091913,          0.00094452,            0.061347,            0.018145,            0.069993,          0.00031334,           0.0020866,                   0,          0.00030456,            0.016291,                   0,            0.048322,           0.0035885,            0.006326,            0.039523,             0.09857,            0.020588,           0.0086994,            0.042668,            0.035401,             0.14414,           0.0026384,             0.13017,            0.002207,             0.13497,            0.039948,             0.29212,           0.0031334,             0.01107,                   0,           0.0019566
                 117,            0.021579,           0.0042419,           0.0040274,             0.19754,            0.048414,             0.04392,            0.017531,            0.076736,            0.044071,             0.10765,            0.006172,            0.006172,            0.006172,           0.0039105,           0.0019515,            0.018659,                   0,           0.0018484,           0.0027305,            0.067622,           0.0039576,           0.0031331,            0.023885,            0.023412,            0.033083,           0.0024913,            0.069504,           0.0012504,            0.071061,            0.016639,            0.034406,           0.0041476,          0.00052505,           0.0012063,          0.00026037,           0.0059979,           0.0060972,            0.036604,                   0,           0.0030341,           0.0091426,             0.17244,             0.02299,           0.0076763,            0.049556,            0.052972,            0.061209,           0.0051989,             0.13493,           0.0031217,              0.1398,            0.042738,              0.1864,            0.020473,           0.0012449,           0.0033048,           0.0013019
                 118,            0.021108,           0.0041852,           0.0039453,             0.29155,            0.040983,            0.044873,            0.018271,            0.076191,            0.046085,             0.10632,            0.006139,            0.006139,            0.006139,           0.0046012,          0.00059701,            0.017412,          0.00078599,           0.0016715,           0.0024235,            0.055904,           0.0018177,             0.01767,            0.021726,            0.014537,            0.052593,           0.0055209,            0.067981,           0.0026642,            0.060387,            0.018519,            0.048439,                   0,           0.0049338,          0.00033688,           0.0014484,           0.0082374,             0.00199,            0.033689,            0.001965,           0.0023879,           0.0080783,              0.1349,           0.0097056,             0.05221,            0.035783,            0.018766,            0.090931,           0.0084351,             0.12874,           0.0074913,             0.12618,            0.041133,             0.24483,                   0,            0.025091,           0.0011229,           0.0055373
                 119,            0.021331,           0.0042182,           0.0038603,             0.29889,            0.040739,            0.053335,            0.022405,            0.078326,            0.044504,             0.10691,            0.006106,            0.006106,            0.006106,           0.0036872,           0.0024453,            0.024309,           0.0038458,           0.0023636,           0.0079405,            0.062169,            0.013621,           0.0065582,            0.020946,           0.0063992,            0.051753,           0.0083801,            0.081194,           0.0016006,            0.078151,            0.022636,            0.092746,                   0,                   0,                   0,           0.0021737,           0.0052674,           0.0090975,            0.048728,            0.010261,           0.0033765,            0.028237,              0.1474,            0.079114,            0.016662,            0.031867,             0.01286,             0.09333,            0.012953,             0.13066,           0.0038114,             0.16432,            0.056944,             0.31056,                   0,                   0,                   0,             0.00792
                 120,            0.021294,           0.0041477,           0.0032859,             0.29591,            0.053291,            0.059621,            0.028173,            0.075489,            0.047746,             0.10403,            0.006073,            0.006073,            0.006073,           0.0047831,           0.0024647,            0.014669,          0.00047102,                   0,          0.00023821,            0.029242,            0.012644,            0.012731,            0.025638,            0.079791,            0.048847,                   0,             0.10723,          0.00077061,             0.13211,            0.019645,             0.12457,          0.00032031,                   0,                   0,           0.0036463,           0.0053146,           0.0089349,            0.032102,           0.0023551,                   0,           0.0023821,            0.056637,            0.049263,            0.034676,            0.044325,             0.12267,            0.093424,                   0,             0.16887,           0.0015412,             0.27151,            0.051192,             0.34991,           0.0032031,                   0,                   0,             0.01335
                 121,            0.021014,           0.0041358,           0.0034719,             0.33203,            0.043816,            0.043415,            0.019298,             0.07559,            0.047596,             0.10644,             0.00604,             0.00604,             0.00604,           0.0053787,           0.0012182,            0.014778,          0.00054507,                   0,           0.0069667,              0.0354,                   0,             0.01763,            0.023296,            0.045354,            0.048265,           0.0023054,            0.036213,           0.0010614,            0.088814,           0.0059793,            0.082079,           0.0067962,           0.0004342,          0.00092634,           0.0011261,           0.0067233,           0.0061648,            0.036669,           0.0054507,                   0,            0.013532,            0.085268,                   0,            0.034824,            0.044545,            0.065515,            0.082773,           0.0038423,            0.064424,           0.0015162,             0.18739,            0.026642,             0.26143,             0.01826,           0.0014677,           0.0015439,           0.0071493
                 122,            0.020977,           0.0040683,           0.0035369,             0.27951,            0.042843,            0.039098,            0.016141,            0.075989,            0.044919,             0.11051,            0.006007,            0.006007,            0.006007,           0.0058376,           0.0025439,            0.014555,           0.0010713,           0.0031369,           0.0047532,            0.023226,                   0,           0.0068848,            0.022567,            0.033203,            0.039933,           0.0018128,            0.024578,           0.0040804,            0.082137,            0.014985,            0.057496,           0.0049083,            0.001692,           0.0017261,           0.0039846,           0.0096796,           0.0098447,            0.032267,           0.0035711,           0.0069979,            0.010971,            0.060137,                   0,            0.012521,            0.041822,            0.037896,            0.077554,           0.0030636,            0.064797,           0.0082207,             0.15911,            0.036055,              0.2373,            0.022334,           0.0028201,           0.0038707,            0.019316
                 123,            0.020986,           0.0041337,           0.0034141,            0.078013,            0.076063,            0.035697,            0.015792,            0.076578,            0.047722,             0.10764,            0.005974,            0.005974,            0.005974,                   0,           0.0020813,            0.019822,                   0,           0.0020515,           0.0057678,            0.060756,           0.0018786,           0.0012872,             0.02339,            0.021684,            0.045626,                   0,             0.02662,           0.0094866,            0.052895,             0.02314,            0.046808,          0.00023102,           0.0032941,                   0,          0.00060877,                   0,           0.0090799,            0.039942,                   0,           0.0058693,            0.010861,             0.15495,            0.006262,            0.012872,            0.044242,            0.036139,            0.076003,                   0,            0.052169,            0.026578,             0.10176,            0.053072,             0.13898,           0.0023102,            0.011189,                   0,           0.0030439
                 124,            0.020604,           0.0040993,           0.0037263,             0.22176,            0.041682,            0.042831,            0.017525,            0.078545,            0.045079,             0.10409,            0.005941,            0.005941,            0.005941,                   0,           0.0035403,            0.012632,           0.0003113,           0.0010061,           0.0017331,            0.054135,           0.0014274,            0.018504,             0.03916,            0.025469,            0.052623,                   0,             0.02586,           0.0035032,             0.05174,            0.018797,            0.065682,                   0,            0.002882,                   0,           0.0065475,                   0,            0.010658,            0.031034,            0.003113,           0.0020122,           0.0075898,             0.12703,           0.0094467,            0.050289,            0.082062,            0.037774,            0.098867,                   0,            0.046182,            0.016813,             0.10671,             0.05241,             0.22197,                   0,           0.0088796,                   0,             0.02943
                 125,             0.02098,           0.0041621,           0.0033725,             0.26139,            0.050673,            0.048364,            0.019482,            0.076749,            0.043987,             0.10535,            0.005908,            0.005908,            0.005908,                   0,           0.0016291,             0.01448,            0.001643,           0.0018931,           0.0091457,            0.039013,           0.0012176,            0.015471,             0.01393,           0.0021242,            0.037776,                   0,            0.067276,           0.0009996,              0.1009,            0.023157,            0.082592,             0.01082,           0.0016147,          6.9932e-05,           0.0028534,                   0,           0.0089115,            0.032754,           0.0036507,           0.0040817,            0.020146,             0.10616,           0.0048973,            0.037003,            0.029876,           0.0037585,            0.080589,                   0,             0.12419,           0.0022861,              0.1892,             0.05559,             0.30402,            0.040766,           0.0048738,          0.00069932,             0.01056
                 126,            0.020727,            0.004017,           0.0030884,             0.29543,            0.054562,            0.062013,            0.026298,            0.075812,             0.04637,             0.10295,            0.005875,            0.005875,            0.005875,           0.0044014,           0.0007848,            0.011674,           0.0020413,          0.00088119,            0.013595,            0.037898,           0.0006756,            0.025369,             0.03108,            0.037897,              0.0665,                   0,             0.07377,           0.0010398,              0.1198,            0.027504,             0.11208,           0.0052851,           0.0010015,                   0,           0.0052805,           0.0073275,           0.0060435,            0.026125,           0.0041073,           0.0026464,            0.057197,             0.10096,            0.003378,            0.074601,            0.078076,             0.05943,              0.1238,                   0,             0.13183,           0.0011553,             0.24209,            0.067496,             0.33351,            0.023157,           0.0022498,                   0,            0.019104
                 127,            0.020312,           0.0040334,            0.003599,             0.29397,            0.040235,            0.044238,            0.018763,            0.077487,             0.04555,             0.10455,            0.005842,            0.005842,            0.005842,                   0,           0.0092554,            0.014636,                   0,                   0,           0.0052367,            0.050225,           0.0027268,           0.0037659,            0.016346,            0.043085,            0.072371,           0.0013813,            0.025136,            0.001324,            0.092685,            0.022579,             0.04912,           0.0011469,          0.00046875,                   0,           0.0013036,                   0,            0.045247,            0.027104,                   0,                   0,             0.01322,             0.15676,           0.0094433,           0.0066342,            0.036339,             0.06418,             0.12451,           0.0027761,            0.047542,           0.0068819,             0.18548,            0.052347,             0.17706,            0.011469,           0.0011719,                   0,           0.0050687
                 128,            0.020625,           0.0040715,           0.0032911,             0.32774,              0.0509,            0.055793,            0.026248,            0.075694,            0.046909,             0.10558,            0.005809,            0.005809,            0.005809,                   0,           0.0014513,            0.017173,          0.00072362,          0.00069406,            0.015517,            0.057493,           0.0009501,           0.0084867,            0.032976,            0.034352,            0.078231,                   0,             0.08915,           0.0013584,              0.1195,             0.02523,            0.091811,          0.00057346,          0.00089304,          0.00044067,          0.00046627,                   0,           0.0053117,            0.034084,           0.0072362,           0.0023135,            0.054802,             0.13818,            0.003167,            0.016878,             0.06942,            0.050469,             0.14764,                   0,             0.12792,           0.0026233,             0.22153,            0.059209,             0.27136,           0.0057346,           0.0057674,           0.0014689,           0.0023314
                 129,            0.020353,            0.004007,            0.003281,             0.33867,            0.068117,            0.058208,            0.026183,            0.075265,            0.046115,             0.10498,            0.005776,            0.005776,            0.005776,          0.00065042,          0.00085244,             0.01522,           0.0021858,           0.0024876,            0.004491,            0.048709,           0.0023912,           0.0062618,            0.028389,            0.036575,            0.061032,           0.0015027,             0.12555,            0.007797,             0.10231,            0.019776,            0.096926,           0.0062102,             0.00579,                   0,          0.00092596,           0.0032521,           0.0037425,            0.037834,           0.0042888,           0.0071093,            0.010454,             0.13014,            0.011232,            0.010767,            0.066044,            0.053285,             0.12586,           0.0018784,             0.18533,            0.022099,             0.18788,            0.046552,             0.32275,            0.021066,            0.025383,                   0,           0.0036345
                 130,            0.020128,           0.0039306,           0.0029105,              0.2614,            0.035796,            0.039637,            0.017638,            0.076589,            0.046297,             0.10667,            0.005743,            0.005743,            0.005743,                   0,          0.00042771,            0.015922,           0.0023165,          0.00067916,                   0,            0.063317,                   0,             0.00539,           0.0052947,           0.0094047,            0.046457,                   0,            0.090933,           0.0087619,            0.087072,            0.019485,            0.030881,                   0,          0.00086184,                   0,          0.00083304,                   0,           0.0014257,            0.036319,           0.0062024,           0.0034377,                   0,             0.16216,                   0,           0.0080081,            0.014795,             0.01277,            0.087282,                   0,             0.18174,            0.021938,             0.17616,            0.044407,             0.10904,                   0,           0.0021546,                   0,           0.0041652
                 131,            0.020138,           0.0039288,           0.0027897,             0.22124,            0.043118,            0.045598,            0.021406,            0.077773,            0.044198,             0.10772,             0.00571,             0.00571,             0.00571,          0.00075941,          0.00068272,            0.017347,           0.0080534,          0.00028154,           0.0091806,            0.062108,           0.0033289,            0.013283,            0.014806,           0.0015802,            0.076588,                   0,             0.10672,           0.0033761,            0.097897,            0.021924,            0.026499,           0.0017938,           0.0011833,           0.0012984,           0.0022404,            0.003797,           0.0039891,            0.040849,            0.020817,           0.0028154,            0.021045,             0.15099,           0.0091483,            0.024274,            0.042146,           0.0031381,             0.12869,                   0,             0.18489,           0.0076523,             0.18917,            0.046231,            0.090916,             0.01169,           0.0042708,           0.0041935,             0.01243
                 132,            0.019991,           0.0039656,           0.0029835,             0.33364,            0.034929,            0.047215,            0.021582,            0.073782,            0.048323,             0.10666,            0.005677,            0.005677,            0.005677,           0.0010029,          0.00074035,            0.013839,           0.0064466,                   0,            0.016663,            0.053112,          0.00036522,            0.012105,            0.015669,            0.011452,            0.086945,                   0,             0.10143,           0.0027046,             0.07719,            0.023341,            0.039356,            0.005048,          0.00081993,          0.00083957,           0.0057371,           0.0050146,           0.0036703,            0.030603,            0.021152,                   0,            0.030453,             0.13545,           0.0036522,             0.01749,            0.028325,            0.020494,             0.14523,                   0,             0.18334,           0.0066127,             0.17887,            0.056245,             0.12819,            0.021833,           0.0028097,           0.0016791,            0.017616
                 133,             0.01999,           0.0039223,           0.0032701,             0.28055,            0.043087,            0.046279,            0.021046,            0.076204,            0.045545,             0.10709,            0.005644,            0.005644,            0.005644,                   0,          0.00016487,            0.017048,            0.005476,           0.0011833,            0.010026,             0.05196,           0.0033858,            0.010097,            0.006699,            0.010157,            0.077332,           0.0012217,             0.10249,           0.0022549,            0.094275,            0.025638,            0.038069,          0.00092652,           0.0025999,          0.00068523,           0.0013195,                   0,           0.0016487,            0.039212,            0.019096,           0.0029583,            0.023794,              0.1141,            0.009699,             0.01707,             0.01747,            0.016544,             0.12682,           0.0020361,             0.19183,            0.008514,             0.19674,             0.06105,             0.13822,           0.0092652,              0.0138,           0.0032282,           0.0050502
                 134,            0.019694,           0.0039411,           0.0031928,             0.26824,            0.052486,            0.052074,             0.02429,            0.075799,            0.046265,             0.10606,            0.005611,            0.005611,            0.005611,           0.0036818,          0.00039489,            0.020706,           0.0092314,           0.0020281,            0.027971,            0.047718,           0.0015666,            0.020542,           0.0063894,            0.010113,            0.085799,           0.0023857,             0.12252,           0.0021021,             0.10134,             0.02562,            0.036421,           0.0001793,           0.0061915,          0.00021354,           0.0012515,           0.0036818,           0.0026673,            0.040113,            0.033781,           0.0033802,             0.05917,             0.14228,           0.0052221,            0.033444,            0.018842,            0.015114,             0.14601,            0.003193,             0.20712,           0.0075188,             0.18956,            0.063172,             0.13744,            0.001793,            0.023613,           0.0010677,           0.0074402
                 135,            0.019608,           0.0038614,           0.0030435,             0.35652,            0.046555,            0.050469,            0.021033,            0.074783,             0.04834,             0.10465,            0.005578,            0.005578,            0.005578,           0.0040497,                   0,            0.021256,           0.0049254,           0.0027449,             0.01308,            0.064799,          0.00088127,           0.0093289,           0.0047438,            0.017805,             0.07268,           0.0020492,            0.078318,           0.0019581,            0.083242,            0.021578,            0.052308,           0.0010281,           0.0031974,                   0,           0.0027519,           0.0044997,                   0,            0.050777,            0.017413,           0.0072524,            0.027721,             0.16697,           0.0088127,            0.016374,            0.015388,            0.022862,             0.13171,           0.0040984,             0.19596,           0.0067374,             0.16822,              0.0639,             0.16719,           0.0075741,            0.016567,                   0,            0.010304
                 136,            0.019917,           0.0039063,           0.0029804,             0.29801,            0.049123,            0.050351,            0.022028,             0.07444,            0.048173,             0.10511,            0.005545,            0.005545,            0.005545,           0.0059574,          0.00055907,            0.019192,           0.0049398,           0.0023756,             0.02653,            0.049559,          0.00078174,            0.017222,           0.0058844,            0.017986,            0.074177,                   0,            0.088404,           0.0016241,            0.083777,            0.015724,            0.056572,           0.0027123,          0.00046262,           0.0014592,           0.0087212,           0.0084826,            0.002808,            0.048196,            0.018503,           0.0039593,            0.051001,             0.12712,           0.0039087,            0.029389,            0.012691,            0.034263,             0.14132,                   0,             0.16377,           0.0074765,              0.1644,            0.040314,             0.20705,           0.0078533,           0.0015421,            0.006884,            0.026805
                 137,            0.019876,              0.0039,           0.0029724,             0.31863,             0.03869,            0.051682,             0.02326,            0.075271,            0.047762,             0.10623,            0.005512,            0.005512,            0.005512,           0.0016827,          0.00074207,             0.01809,           0.0039944,           0.0014536,           0.0039318,            0.063792,          0.00043329,            0.015464,           0.0042532,            0.034012,            0.082076,           0.0026491,             0.10317,           0.0012728,            0.066257,            0.017043,            0.078189,                   0,           0.0040441,                   0,           0.0091611,           0.0042068,           0.0030109,            0.042323,             0.01404,           0.0029071,            0.010275,             0.14806,           0.0043329,            0.025438,           0.0076413,            0.048858,             0.14503,           0.0050044,             0.18109,           0.0044757,             0.16708,            0.042802,             0.23944,                   0,             0.01634,                   0,            0.024659
                 138,            0.019474,           0.0038157,           0.0027209,             0.30101,            0.041207,            0.053483,            0.023488,            0.075182,            0.048654,             0.10748,            0.005479,            0.005479,            0.005479,                   0,           0.0029254,            0.014856,           0.0084045,                   0,            0.022175,             0.04248,                   0,            0.019237,            0.024381,            0.015702,            0.080774,           0.0047409,            0.090685,           0.0014731,            0.083352,            0.013899,            0.080456,                   0,          0.00054659,                   0,            0.010648,                   0,           0.0067063,            0.035892,            0.029337,                   0,            0.034933,            0.090418,                   0,            0.029742,            0.043764,            0.023418,             0.14798,           0.0080024,               0.184,           0.0041756,              0.2204,            0.033882,             0.24682,                   0,           0.0013665,                   0,            0.035794
                 139,            0.019382,           0.0038177,            0.002732,             0.27929,            0.038874,            0.047121,            0.020883,             0.07561,             0.04765,             0.10755,            0.005446,            0.005446,            0.005446,           0.0044509,            0.004739,            0.014776,           0.0014513,                   0,            0.010264,            0.062033,                   0,            0.016877,            0.021427,           0.0068081,            0.060664,           0.0017695,            0.067049,           0.0011021,             0.10195,             0.01782,            0.060104,           0.0013251,            0.001631,           0.0017359,           0.0014449,           0.0089017,            0.015518,            0.032093,           0.0072564,                   0,            0.018482,             0.12422,                   0,            0.026366,             0.03967,            0.010612,             0.12157,           0.0035389,             0.16509,           0.0018369,             0.21614,            0.046138,              0.1796,           0.0054148,           0.0048553,           0.0049771,           0.0043744
                 140,            0.019303,           0.0038839,           0.0027816,            0.035708,             0.11344,            0.044899,            0.020825,            0.075758,            0.049143,             0.10579,            0.005413,            0.005413,            0.005413,                   0,           0.0053108,            0.020743,             0.00569,                   0,           0.0043768,            0.062254,                   0,            0.021482,           0.0099458,           0.0068313,            0.055284,           0.0011496,            0.098033,          0.00056508,            0.087291,            0.025811,            0.048411,          0.00069894,           0.0036417,                   0,          0.00062445,                   0,             0.01334,            0.047781,            0.016237,                   0,            0.011121,             0.12615,                   0,            0.036545,            0.020848,           0.0079941,            0.095041,           0.0016423,             0.18647,           0.0056508,             0.18673,            0.069757,              0.1433,           0.0047027,            0.011338,                   0,           0.0031222
                 141,            0.019178,           0.0038622,           0.0030172,             0.25284,            0.041063,            0.046672,            0.021619,            0.075296,            0.048972,             0.10417,             0.00538,             0.00538,             0.00538,                   0,           0.0027845,            0.020654,           0.0039566,                   0,           0.0049407,             0.06161,           0.0021079,            0.013702,           0.0079417,            0.034282,             0.06208,           0.0045795,             0.11806,           0.0018113,              0.0632,             0.02215,            0.040194,           0.0018875,           0.0043976,           0.0013175,           0.0039675,                   0,           0.0069964,            0.050821,            0.015096,                   0,            0.011086,             0.13396,            0.015997,            0.021369,            0.020939,            0.043106,             0.10908,           0.0066078,             0.17557,           0.0045832,             0.15899,            0.060704,             0.14911,             0.00675,             0.02024,           0.0021959,            0.013592
                 142,            0.019147,           0.0037976,           0.0029021,             0.30641,            0.059404,            0.053196,            0.024194,            0.074724,             0.04874,             0.10532,            0.005347,            0.005347,            0.005347,                   0,           0.0022524,            0.024957,           0.0096182,                   0,            0.002429,            0.064663,                   0,           0.0089549,             0.02252,            0.038912,            0.069945,           0.0011538,             0.10825,           0.0051002,            0.071596,            0.014382,            0.069658,          0.00049891,           0.0089066,                   0,           0.0084663,                   0,           0.0057007,             0.05318,            0.021994,                   0,           0.0083399,             0.13483,                   0,            0.015404,            0.045547,             0.06959,             0.13034,           0.0019231,             0.18266,            0.019008,              0.1606,            0.042367,             0.20828,           0.0024946,            0.043103,                   0,            0.024953
                 143,             0.01943,           0.0038467,           0.0025636,             0.29325,             0.04213,            0.048167,            0.022136,            0.075529,             0.04657,             0.10743,            0.005314,            0.005314,            0.005314,                   0,           0.0047387,            0.025523,            0.002777,                   0,           0.0052658,            0.057045,                   0,           0.0081177,            0.032902,            0.030892,            0.053038,           0.0020981,             0.10731,           0.0037314,            0.079102,            0.022315,            0.044199,          0.00042421,           0.0034338,                   0,            0.004082,                   0,            0.018924,            0.055363,           0.0051927,                   0,            0.008949,             0.13466,                   0,            0.013285,            0.078623,            0.044951,            0.097575,           0.0034968,             0.18108,           0.0070532,              0.1739,            0.058082,             0.14324,           0.0042421,            0.014101,                   0,            0.016954
                 144,            0.019124,           0.0037921,             0.00243,             0.03522,             0.14239,            0.045509,            0.019661,            0.075506,            0.047742,             0.10868,            0.005281,            0.005281,            0.005281,                   0,           0.0014331,            0.021092,           0.0072654,                   0,            0.014191,            0.050139,                   0,            0.015226,            0.020019,            0.035187,            0.056771,          0.00069372,            0.071659,           0.0087354,            0.062865,             0.01905,            0.030417,           0.0040703,            0.011585,                   0,           0.0021496,                   0,           0.0048877,            0.049936,             0.01475,                   0,            0.024806,             0.12445,                   0,            0.026863,            0.043199,            0.056936,             0.10355,           0.0017343,             0.15236,            0.017788,             0.14503,            0.053056,             0.10852,            0.016341,            0.050346,                   0,           0.0066296
                 145,            0.019372,           0.0038484,           0.0026168,             0.26972,             0.03762,            0.045402,            0.020856,            0.074658,            0.049201,              0.1081,            0.005248,            0.005248,            0.005248,                   0,          0.00029903,            0.025711,           0.0018652,                   0,           0.0050188,            0.058632,                   0,            0.032571,            0.022045,             0.01274,            0.068597,                   0,             0.11308,           0.0026641,            0.054257,            0.015141,            0.036171,           0.0026705,           0.0066988,                   0,          0.00066834,                   0,           0.0014951,            0.064343,           0.0026646,                   0,           0.0075807,             0.12932,                   0,            0.051842,            0.041421,            0.021025,             0.11332,                   0,             0.18651,           0.0082894,              0.1284,            0.040506,             0.14726,            0.016631,            0.033891,                   0,           0.0043384
                 146,            0.018779,           0.0037742,           0.0028392,             0.34115,            0.046177,            0.054999,            0.025534,            0.074805,            0.049422,              0.1041,            0.005215,            0.005215,            0.005215,                   0,          0.00073237,            0.027602,           0.0063616,                   0,            0.017371,            0.051743,                   0,            0.069158,            0.024973,            0.015885,            0.073408,                   0,              0.1006,           0.0036612,            0.089111,           0.0095559,            0.066018,                   0,           0.0049243,                   0,          0.00064488,                   0,           0.0036618,            0.060356,            0.017232,                   0,            0.035102,             0.11807,                   0,             0.11205,            0.051651,            0.022836,             0.13018,                   0,             0.16585,           0.0074755,              0.1968,            0.030237,             0.23749,                   0,            0.017761,                   0,           0.0032244
                 147,             0.01894,            0.003781,           0.0029288,             0.25495,            0.033882,            0.045282,             0.02027,            0.074897,            0.048965,             0.10488,            0.005182,            0.005182,            0.005182,           0.0004712,          0.00036472,            0.028612,           0.0069356,                   0,           0.0088738,            0.033849,          0.00063538,            0.016398,            0.020798,           0.0021164,            0.062345,                   0,            0.089407,           0.0039451,            0.075602,            0.020039,            0.071818,                   0,           0.0034072,                   0,          0.00031632,            0.004712,           0.0018236,            0.067512,             0.02183,                   0,            0.013899,            0.073672,           0.0063538,            0.027413,            0.040892,            0.004678,             0.11547,                   0,             0.13668,           0.0089984,             0.17689,            0.047802,              0.2397,                   0,           0.0062947,                   0,           0.0015816
                 148,            0.018848,           0.0037798,           0.0027254,             0.24339,            0.051157,            0.041964,            0.018392,             0.07541,            0.049042,             0.10602,            0.005149,            0.005149,            0.005149,                   0,           0.0017295,            0.024283,           0.0076435,                   0,           0.0053952,            0.038863,                   0,            0.012237,           0.0052396,           0.0019662,            0.066084,                   0,            0.096931,           0.0006092,            0.079132,           0.0092866,            0.049076,           0.0028404,           0.0028691,          0.00043782,                   0,                   0,           0.0058937,            0.053042,            0.023191,                   0,           0.0084574,            0.079824,                   0,            0.022284,            0.012392,           0.0079612,             0.12434,                   0,             0.16328,           0.0020307,             0.17144,            0.027924,              0.1802,            0.028404,            0.010351,           0.0021891,                   0
                 149,            0.018973,           0.0037552,           0.0026903,             0.31254,            0.035969,            0.047138,            0.021635,            0.075871,            0.047884,             0.10651,            0.005116,            0.005116,            0.005116,                   0,                   0,            0.021382,           0.0052135,                   0,           0.0049094,            0.048343,                   0,            0.010655,           0.0035541,           0.0090182,            0.068755,                   0,             0.11782,           0.0028285,            0.086789,             0.02213,            0.070257,           0.0021612,           0.0016166,                   0,          0.00054516,                   0,                   0,            0.049181,            0.016309,                   0,           0.0096133,              0.0929,                   0,            0.017758,            0.008724,            0.022623,             0.11835,                   0,             0.19079,           0.0055363,              0.1716,             0.05178,             0.26007,            0.015271,           0.0036421,                   0,           0.0028974
