               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,     metrics/rov_mAP,   metrics/plant_mAP,metrics/animal_fish_mAP,metrics/animal_starfish_mAP,metrics/animal_shells_mAP,metrics/animal_crabh_mAP,metrics/animal_eel_mAP,metrics/animal_etc_mAP,metrics/trash_clothing_mAP,metrics/trash_pipe_mAP,metrics/trash_bottle_mAP,metrics/trash_bag_mAP,metrics/trash_snack_wrapper_mAP,metrics/trash_can_mAP,metrics/trash_cup_mAP,metrics/trash_container_mAP,metrics/trash_unknown_instance_mAP,metrics/trash_branch_mAP,metrics/trash_wreckage_mAP,metrics/trash_tarp_mAP,metrics/trash_rope_mAP,metrics/trash_net_mAP,  metrics/rov_mAP_50,metrics/plant_mAP_50,metrics/animal_fish_mAP_50,metrics/animal_starfish_mAP_50,metrics/animal_shells_mAP_50,metrics/animal_crabh_mAP_50,metrics/animal_eel_mAP_50,metrics/animal_etc_mAP_50,metrics/trash_clothing_mAP_50,metrics/trash_pipe_mAP_50,metrics/trash_bottle_mAP_50,metrics/trash_bag_mAP_50,metrics/trash_snack_wrapper_mAP_50,metrics/trash_can_mAP_50,metrics/trash_cup_mAP_50,metrics/trash_container_mAP_50,metrics/trash_unknown_instance_mAP_50,metrics/trash_branch_mAP_50,metrics/trash_wreckage_mAP_50,metrics/trash_tarp_mAP_50,metrics/trash_rope_mAP_50,metrics/trash_net_mAP_50
                 113,            0.030682,           0.0071846,           0.0053612,             0.64238,              0.4298,             0.49004,             0.29429,            0.041332,            0.024485,            0.029798,            0.006304,            0.006304,            0.006304,             0.50756,             0.23238,             0.20157,             0.19905,            0.028835,            0.085993,             0.20459,             0.19711,             0.33096,             0.59704,             0.40816,             0.35639,              0.2889,             0.44021,             0.13025,             0.48303,             0.24954,             0.46952,             0.47714,            0.075355,             0.36801,             0.14288,              0.7437,             0.48639,             0.44186,             0.49376,            0.071097,             0.28846,             0.46226,             0.38904,             0.43393,             0.75504,             0.64867,             0.54665,             0.38973,             0.69671,             0.21323,             0.67255,             0.45636,             0.68652,               0.645,              0.2382,              0.6902,             0.33145
                 114,             0.03082,           0.0072486,           0.0056004,             0.68159,              0.4208,             0.46299,             0.27794,            0.040969,            0.023826,            0.026946,            0.006271,            0.006271,            0.006271,             0.50743,             0.23878,             0.15803,             0.16132,              0.0617,             0.13855,             0.14285,             0.23702,             0.25665,              0.4871,             0.50495,             0.34929,             0.20171,             0.40701,            0.081426,             0.52348,              0.2898,             0.51386,             0.11547,            0.082511,             0.35705,             0.29867,             0.71875,             0.48435,             0.37911,             0.37587,             0.09447,              0.3706,             0.34949,             0.45127,             0.36662,             0.68164,             0.67527,             0.56365,             0.36268,             0.64577,             0.17315,              0.7015,             0.55043,             0.71279,             0.16253,             0.23648,              0.6236,             0.50566
                 115,            0.031586,           0.0071951,           0.0055845,             0.59697,             0.45746,             0.47098,             0.28633,            0.041574,            0.025569,            0.026608,            0.006238,            0.006238,            0.006238,             0.50573,              0.2516,             0.16255,             0.12792,            0.038873,             0.10287,             0.17566,             0.21004,             0.32373,             0.43768,             0.46733,             0.30264,             0.25011,             0.42284,             0.10047,             0.52596,             0.28637,             0.54133,             0.31203,            0.091305,             0.43628,             0.22588,             0.71578,             0.47016,             0.40435,             0.32055,             0.06787,             0.28393,             0.41882,             0.42122,             0.49534,             0.79995,             0.62218,             0.44622,             0.41732,             0.67876,             0.16363,             0.68665,             0.51804,             0.69732,             0.37702,             0.22458,             0.75162,             0.38024
                 116,            0.031448,           0.0071569,           0.0051268,             0.64373,             0.47217,             0.50861,             0.30692,            0.041319,            0.024169,            0.026892,            0.006205,            0.006205,            0.006205,             0.53314,              0.2156,             0.17031,              0.1312,            0.067254,             0.14539,             0.18451,             0.20303,             0.23978,             0.54905,             0.52102,             0.31976,             0.26962,             0.45666,             0.14306,             0.55888,             0.27325,             0.50962,              0.4678,             0.15541,             0.32044,             0.31743,             0.75076,             0.45963,             0.37368,             0.33534,             0.12823,             0.34293,             0.42646,             0.40586,             0.33067,             0.79681,             0.68582,              0.6009,             0.37571,             0.71765,             0.20225,             0.76092,             0.49514,             0.70731,             0.67271,             0.29908,             0.69789,             0.62372
                 117,            0.030708,           0.0072004,           0.0053682,              0.6217,             0.44407,             0.46407,             0.27708,            0.040288,            0.024573,            0.027765,            0.006172,            0.006172,            0.006172,             0.52156,             0.24208,             0.21415,             0.20477,             0.03644,              0.1312,             0.17161,             0.24084,            0.073086,             0.49078,             0.38239,             0.36545,             0.28701,             0.44706,            0.066211,             0.55596,             0.25513,             0.51067,             0.40313,            0.081865,              0.2213,             0.19304,             0.73877,             0.43603,             0.47261,             0.57739,            0.075551,              0.3336,             0.41473,             0.45476,            0.097934,             0.68708,             0.57581,             0.58008,             0.44177,             0.71728,            0.085452,             0.73193,             0.48421,             0.69159,              0.6587,             0.22127,             0.38951,             0.34358
                 118,            0.030327,           0.0071391,           0.0051916,             0.61189,             0.49078,              0.5011,              0.3106,            0.040319,            0.023895,            0.026511,            0.006139,            0.006139,            0.006139,             0.51965,             0.20768,             0.17218,              0.1567,            0.082882,            0.086824,              0.1616,             0.27574,             0.44379,             0.51066,             0.50861,             0.41003,             0.24825,             0.46069,            0.061059,             0.59995,             0.29159,             0.52104,             0.45725,             0.10018,             0.35707,             0.19977,             0.72536,             0.40335,              0.4221,             0.49463,             0.16425,             0.28875,             0.38506,             0.50146,             0.59095,              0.6597,             0.68106,             0.61724,             0.38405,             0.70171,            0.098276,             0.77895,             0.52207,             0.69225,               0.663,             0.23479,             0.65529,             0.35984
                 119,            0.030277,           0.0071048,           0.0050866,             0.64065,             0.46103,             0.49506,             0.30492,            0.040518,            0.023843,            0.026004,            0.006106,            0.006106,            0.006106,             0.53617,             0.18281,              0.2008,             0.12568,            0.024686,             0.14899,             0.19121,             0.21381,             0.48908,              0.5669,             0.51741,              0.3871,             0.30801,             0.42723,            0.059618,             0.55604,             0.27673,             0.49234,             0.38877,             0.18447,             0.22051,             0.20997,             0.75703,             0.42778,             0.47283,             0.36628,            0.068942,              0.3844,             0.43966,             0.41998,             0.62783,              0.8474,             0.63867,             0.63427,             0.46745,             0.69946,            0.082804,              0.7513,             0.49391,             0.69683,             0.53456,             0.30726,             0.40123,             0.37143
                 120,            0.030512,           0.0070839,           0.0049933,             0.60486,             0.46655,             0.47386,             0.28012,            0.042196,            0.024226,            0.027769,            0.006073,            0.006073,            0.006073,             0.53606,             0.21568,             0.19687,             0.12525,             0.02973,             0.10726,             0.15416,              0.2412,             0.30243,             0.46357,              0.4299,             0.39659,             0.19882,             0.48293,            0.038966,             0.50907,             0.27087,             0.45437,             0.29648,              0.1424,             0.28224,              0.2879,             0.74622,             0.47762,             0.43311,             0.30209,            0.067629,             0.30066,             0.38554,               0.473,             0.37999,             0.77431,             0.62532,             0.62825,              0.3944,             0.74047,             0.11379,             0.68378,             0.48313,             0.65435,             0.42766,             0.28075,             0.56404,             0.48889
                 121,             0.03058,           0.0070352,           0.0049403,             0.58967,             0.43516,             0.45463,             0.28158,            0.042068,            0.024692,            0.029505,             0.00604,             0.00604,             0.00604,             0.57981,               0.256,             0.15853,             0.11532,            0.023068,            0.079664,             0.17946,             0.18126,             0.30027,             0.56562,             0.48968,             0.27234,             0.23406,             0.41319,             0.18697,             0.52783,             0.26951,             0.53637,             0.22472,            0.090922,             0.24043,             0.26967,             0.77962,             0.49153,             0.37262,             0.31653,            0.060616,             0.23198,             0.40456,             0.36536,             0.37687,             0.71732,             0.68913,             0.47459,             0.40285,             0.66488,             0.27934,             0.69993,              0.4904,             0.72953,              0.3157,             0.23973,             0.46728,             0.43151
                 122,            0.030726,           0.0070291,           0.0049332,             0.70606,             0.43168,             0.49706,             0.30588,            0.040493,            0.024065,            0.026507,            0.006007,            0.006007,            0.006007,             0.56788,             0.24545,             0.20347,             0.15555,            0.044055,             0.11713,             0.15871,             0.23653,             0.35273,              0.5518,             0.55775,             0.28155,             0.30643,             0.48107,             0.14475,             0.56148,             0.28341,             0.53505,             0.40591,             0.10514,             0.19197,             0.24161,               0.785,             0.47688,             0.44886,             0.51638,             0.08551,             0.31531,             0.38896,             0.44215,             0.44265,             0.78369,             0.69638,             0.47386,             0.45055,             0.77167,             0.19333,             0.71749,             0.53339,             0.70102,             0.59138,              0.2459,             0.40252,             0.47255
                 123,            0.030492,           0.0070342,             0.00478,             0.62728,             0.47281,             0.49383,             0.30557,            0.040655,            0.025334,            0.026902,            0.005974,            0.005974,            0.005974,              0.5559,             0.23294,             0.13707,             0.11728,            0.034242,              0.1129,             0.17489,             0.27747,             0.34746,             0.47838,             0.49356,             0.29631,             0.28073,             0.45784,             0.20988,             0.54313,              0.3064,             0.53788,             0.56883,            0.091922,             0.24274,             0.22481,             0.75115,             0.47839,             0.34596,              0.3186,            0.063677,             0.30065,             0.41794,             0.48249,              0.4236,             0.68299,              0.6758,              0.4707,             0.43025,             0.71967,             0.31228,             0.71892,             0.53849,             0.73867,             0.80507,             0.21481,             0.49788,             0.47629
                 124,            0.030816,           0.0070148,           0.0047761,             0.67676,               0.463,             0.48418,             0.29664,             0.04051,            0.024977,            0.026027,            0.005941,            0.005941,            0.005941,             0.53868,              0.2735,             0.18539,             0.25291,            0.041351,            0.083599,             0.17163,             0.25987,             0.36297,             0.51388,             0.47026,             0.30681,             0.33796,             0.40573,             0.12968,             0.51965,             0.29473,             0.50594,             0.29418,             0.13327,             0.24927,              0.1948,             0.74041,             0.53115,             0.40224,             0.59287,            0.070375,             0.30597,             0.43044,             0.46003,             0.44673,             0.70275,             0.67561,             0.47804,             0.43464,              0.6905,              0.1881,             0.67781,              0.5293,             0.69139,              0.3543,             0.28098,             0.52396,             0.44434
                 125,            0.030161,           0.0069703,           0.0047763,             0.65476,              0.4632,             0.50272,             0.31306,            0.039413,            0.024982,            0.026083,            0.005908,            0.005908,            0.005908,             0.55219,             0.25006,             0.15349,             0.21715,            0.053532,             0.12676,              0.1739,              0.2641,             0.33611,              0.5846,             0.51775,             0.37048,             0.28906,             0.42839,             0.11784,             0.52369,             0.28841,             0.53113,             0.43604,             0.10394,             0.31537,             0.25332,             0.74573,             0.46444,             0.34169,             0.57202,             0.10884,             0.29763,             0.41579,             0.45379,             0.41051,             0.78365,             0.69049,             0.56531,             0.47725,             0.69464,             0.19126,             0.69948,             0.53034,             0.69775,             0.64295,             0.22888,             0.58345,             0.46404
                 126,            0.030193,           0.0069175,           0.0048308,             0.61635,             0.45089,              0.4735,             0.29695,            0.040564,            0.026111,             0.02779,            0.005875,            0.005875,            0.005875,             0.49743,             0.22067,             0.20617,             0.23279,            0.037872,             0.13882,             0.20842,             0.27821,             0.38111,              0.5356,             0.49778,             0.26494,             0.31414,             0.43435,            0.076996,             0.54749,             0.29207,             0.56244,             0.20715,             0.12547,              0.2658,             0.20715,             0.70797,             0.43987,             0.44293,             0.51848,            0.096008,             0.37806,             0.46142,             0.46404,             0.47462,             0.69387,             0.67586,             0.37861,             0.43681,             0.66978,             0.11355,             0.71013,              0.5217,              0.7155,             0.29961,             0.25563,              0.5826,                0.38
                 127,            0.029942,           0.0069878,            0.004528,             0.67227,             0.46472,              0.4956,             0.30812,             0.03997,            0.024907,            0.027407,            0.005842,            0.005842,            0.005842,             0.57092,             0.24147,             0.19119,             0.21759,             0.06503,             0.11678,             0.20529,              0.2758,              0.2838,             0.49799,             0.51612,             0.33443,              0.3414,             0.42903,            0.085877,             0.53511,             0.29925,             0.53126,             0.47841,            0.096399,             0.24789,             0.21765,             0.76007,             0.44189,             0.40822,             0.57786,             0.12949,             0.33384,             0.49859,             0.45797,             0.34146,             0.73806,             0.67012,             0.51647,             0.43757,             0.68889,             0.11494,              0.6884,              0.5229,             0.70674,              0.7024,             0.21739,             0.56206,             0.38785
                 128,            0.030397,           0.0069158,           0.0046243,             0.65459,             0.47067,             0.49692,             0.31086,            0.038968,            0.025066,            0.025959,            0.005809,            0.005809,            0.005809,             0.52869,             0.25102,             0.20011,              0.2471,            0.042809,             0.11462,             0.22508,             0.23118,             0.33842,             0.55144,             0.52721,             0.32344,             0.33747,             0.42814,             0.11543,             0.53005,             0.30624,             0.52613,             0.38878,             0.11644,             0.31861,             0.19039,             0.74423,             0.47908,             0.42014,             0.59262,            0.076689,             0.29776,             0.47278,             0.39588,             0.40596,             0.77993,             0.68636,             0.51788,             0.42908,             0.66263,             0.19681,             0.69388,             0.55979,             0.71925,              0.5543,              0.2923,             0.62359,             0.33131
                 129,            0.029765,            0.006868,           0.0044367,             0.61531,              0.4621,             0.48863,             0.31853,            0.040564,            0.024909,            0.025174,            0.005776,            0.005776,            0.005776,             0.55342,             0.22025,             0.17627,            0.096326,            0.028488,            0.056444,             0.19787,             0.25643,             0.46531,             0.56655,              0.5306,             0.33503,             0.30309,             0.45004,             0.17761,             0.54662,              0.3249,             0.59191,             0.46019,             0.12429,             0.35532,             0.19082,             0.74891,             0.42648,             0.39933,             0.28087,            0.070996,             0.16635,              0.4744,             0.40215,              0.6091,             0.72344,             0.67258,             0.50796,             0.45931,             0.67805,             0.26093,             0.70835,             0.57734,             0.74702,             0.60326,             0.26521,             0.61667,             0.35103
                 130,            0.030202,           0.0068698,           0.0048431,             0.63219,              0.4731,             0.48843,             0.30389,            0.039778,            0.023643,            0.024609,            0.005743,            0.005743,            0.005743,             0.55107,             0.24652,             0.19955,             0.20208,            0.027483,              0.1251,             0.18963,             0.23544,             0.37716,             0.40494,             0.52233,             0.31928,             0.31231,             0.44783,            0.076438,             0.54363,              0.3368,             0.56016,             0.43222,            0.082694,             0.26653,             0.22649,             0.75602,              0.4549,             0.46915,             0.53632,            0.071208,             0.31225,             0.50611,             0.41228,             0.45919,             0.59968,             0.66891,             0.57041,             0.46114,             0.67877,             0.10114,             0.69445,             0.58082,             0.71861,             0.56457,             0.21168,             0.55318,             0.36472
                 131,             0.02989,           0.0068486,           0.0047265,             0.68531,             0.42734,             0.48639,             0.30838,            0.038885,            0.025261,            0.026749,             0.00571,             0.00571,             0.00571,             0.56955,             0.23766,             0.17227,              0.2322,            0.032113,             0.13841,             0.21118,             0.23005,             0.30438,             0.47759,               0.487,             0.36858,             0.29007,             0.47477,             0.16583,             0.55561,             0.30401,             0.51763,             0.27145,             0.11412,             0.39902,             0.23079,             0.76594,             0.44423,             0.34202,             0.56456,            0.066565,             0.34862,             0.47952,             0.40082,             0.36208,             0.69904,             0.66794,             0.57619,             0.44917,             0.70167,                0.23,             0.72321,             0.52912,             0.67753,             0.33656,             0.26387,             0.64014,             0.43188
                 132,            0.029743,             0.00688,           0.0048194,             0.68622,             0.43866,             0.48551,             0.30534,            0.039086,            0.023577,            0.026145,            0.005677,            0.005677,            0.005677,              0.5764,             0.21356,             0.20383,             0.19018,            0.040572,             0.12712,             0.19543,             0.23862,             0.27135,             0.55415,             0.53608,             0.40175,             0.27005,             0.38008,            0.059407,             0.53973,             0.32076,             0.47453,              0.3297,            0.097772,             0.34076,             0.35559,             0.78024,              0.4233,             0.42282,             0.48384,            0.069881,             0.33185,             0.45182,             0.43076,             0.35609,             0.73717,             0.68458,             0.63041,             0.43229,             0.61497,             0.10753,             0.68615,             0.56381,             0.65576,              0.4425,             0.17601,             0.59977,             0.59958
                 133,            0.029562,           0.0068848,           0.0047524,             0.66446,              0.4615,             0.48112,             0.30688,            0.039085,            0.025126,            0.027593,            0.005644,            0.005644,            0.005644,              0.5558,             0.25234,             0.18459,              0.2978,            0.035182,             0.10705,             0.17117,             0.26648,             0.29138,             0.52486,             0.54196,             0.35822,             0.25238,              0.3985,             0.04806,             0.54122,              0.3033,             0.48305,              0.4653,            0.072812,             0.37296,             0.22699,             0.74617,             0.47093,             0.42317,             0.61288,            0.076532,             0.26406,             0.42152,             0.46131,             0.38518,              0.6932,             0.68232,             0.54763,             0.40283,             0.64985,            0.075249,             0.69391,              0.5307,             0.67527,             0.61337,             0.15822,             0.63353,             0.36682
                 134,            0.029728,           0.0068429,           0.0044234,             0.63789,             0.45645,             0.49257,             0.31283,            0.039146,            0.024944,              0.0267,            0.005611,            0.005611,            0.005611,             0.56784,             0.24217,             0.17582,             0.29609,            0.040682,             0.10916,               0.196,               0.246,             0.29413,             0.52018,              0.5345,             0.35177,             0.30973,             0.38928,             0.20402,             0.50981,             0.30751,              0.5047,             0.46376,            0.099135,             0.34697,             0.17303,             0.77047,             0.48582,             0.39418,             0.64298,            0.072257,             0.25974,             0.45796,             0.40846,             0.35831,             0.70657,              0.6589,             0.60334,             0.46776,             0.59714,             0.27753,             0.67208,             0.54549,             0.68479,             0.64769,             0.22745,             0.60923,             0.28832
                 135,            0.028909,           0.0067974,           0.0046204,              0.6347,             0.47811,             0.52235,             0.32293,            0.038457,            0.023545,            0.025355,            0.005578,            0.005578,            0.005578,             0.54452,             0.26095,              0.2258,             0.27092,            0.049733,             0.12929,             0.22953,             0.27459,             0.39287,             0.58362,             0.50157,             0.38748,              0.2633,             0.45139,            0.073137,             0.54049,             0.30493,             0.47726,             0.41002,             0.14461,             0.34007,             0.24835,             0.74598,             0.47697,             0.49441,             0.66261,            0.081766,             0.31404,             0.52774,             0.42622,             0.47051,             0.83399,             0.69239,             0.59058,             0.42456,              0.6928,             0.12523,             0.70714,             0.57096,             0.67175,             0.66777,             0.31066,             0.64287,             0.36076
                 136,            0.029433,           0.0067766,           0.0046671,               0.676,             0.48096,             0.50449,             0.32106,            0.038747,            0.025326,            0.025474,            0.005545,            0.005545,            0.005545,             0.54485,             0.25706,             0.20481,             0.22299,            0.041002,             0.10939,             0.21175,             0.26335,               0.279,             0.61243,              0.5191,             0.35587,             0.30428,             0.42792,             0.17004,             0.54953,             0.31284,             0.50684,             0.48255,             0.13049,              0.3806,             0.17654,             0.73991,             0.49376,             0.43863,             0.56738,            0.075411,             0.31097,             0.49731,             0.41124,             0.32698,             0.76466,             0.68448,             0.55801,             0.43717,             0.67531,              0.2416,             0.70753,             0.57259,             0.69077,              0.6532,             0.28848,             0.61376,              0.3496
                 137,            0.029489,           0.0067585,           0.0046092,             0.64022,             0.48887,             0.50984,             0.32568,            0.038437,            0.024215,            0.025899,            0.005512,            0.005512,            0.005512,             0.57806,             0.24893,             0.20799,              0.2023,            0.081431,             0.11373,             0.23364,             0.25179,             0.29028,             0.54477,             0.53086,             0.39248,             0.25891,             0.47108,             0.17777,             0.53046,             0.31235,             0.50373,             0.47668,             0.12816,             0.37356,             0.25588,             0.75929,             0.45053,             0.45605,             0.48622,             0.19386,             0.32591,             0.50651,             0.42449,             0.33928,             0.77377,              0.6827,             0.56246,             0.41462,             0.73138,             0.24678,             0.69993,             0.55352,             0.68622,             0.62349,             0.28097,             0.62133,              0.3972
                 138,            0.029584,           0.0067644,           0.0044332,             0.58623,             0.46649,             0.48003,             0.30641,            0.039133,            0.025408,            0.026973,            0.005479,            0.005479,            0.005479,             0.51946,              0.2664,             0.18667,             0.17889,            0.060091,              0.1249,             0.21194,             0.24775,             0.28877,              0.5672,             0.53215,              0.3616,             0.26213,             0.45627,            0.035315,             0.56662,             0.30742,              0.5126,             0.28368,             0.13514,             0.24268,             0.39345,             0.70647,             0.46009,             0.39455,             0.45963,             0.11746,             0.32557,             0.46924,             0.41052,             0.34807,              0.6868,             0.68204,             0.55844,             0.44128,             0.71501,            0.051151,             0.73121,             0.55599,             0.74467,             0.42563,             0.24811,             0.46755,             0.56127
                 139,            0.029834,           0.0067879,           0.0044684,             0.70021,             0.45835,             0.50678,             0.31775,            0.038687,            0.025543,            0.028169,            0.005446,            0.005446,            0.005446,             0.53191,             0.27915,             0.20498,              0.2214,             0.06374,             0.14344,              0.2524,             0.26475,             0.30755,             0.54186,             0.50191,             0.35011,             0.29646,             0.44714,             0.12421,             0.54039,             0.26734,             0.51306,             0.35701,             0.11473,             0.37398,             0.29305,             0.71516,              0.5139,             0.42053,             0.60701,             0.13283,             0.35452,             0.54175,             0.45242,             0.37234,             0.74251,             0.65226,             0.51647,             0.44463,             0.67299,             0.20264,             0.70402,             0.52988,             0.74725,             0.46651,             0.22045,             0.65245,             0.48665
                 140,            0.028902,           0.0067476,           0.0044603,              0.6492,              0.4816,              0.5177,             0.32999,            0.039305,            0.025814,            0.026377,            0.005413,            0.005413,            0.005413,              0.5376,             0.27972,             0.20353,             0.21852,            0.043055,             0.12075,             0.23101,             0.26856,             0.29985,             0.59426,             0.50938,             0.35752,             0.31907,             0.45332,             0.13248,             0.54148,             0.30453,             0.50292,             0.49256,             0.16689,             0.37928,             0.30354,             0.74239,             0.48282,             0.45057,             0.54391,             0.10621,             0.30598,             0.52906,             0.48135,             0.34919,              0.7162,             0.67988,             0.55182,             0.43879,             0.68143,             0.25201,             0.70253,             0.53565,             0.70791,             0.65416,             0.26428,             0.70034,             0.51295
                 141,            0.028811,            0.006734,           0.0044304,             0.63552,             0.48478,             0.51076,             0.31933,            0.039101,            0.026296,            0.027283,             0.00538,             0.00538,             0.00538,             0.54073,             0.21069,             0.19109,             0.28971,            0.052474,             0.14034,             0.23431,             0.25321,             0.37163,             0.56835,             0.47861,             0.35087,              0.3157,             0.39809,             0.15347,             0.55071,             0.31924,             0.54565,             0.30171,             0.13948,              0.3866,             0.23263,             0.74591,             0.52285,             0.42289,             0.62105,            0.092379,             0.33646,             0.52065,             0.42376,             0.46081,             0.78119,             0.68078,              0.5212,             0.43905,             0.63746,             0.23738,             0.72163,             0.55356,             0.70826,             0.38241,             0.25581,             0.74969,             0.42143
                 142,            0.028775,           0.0067415,           0.0042257,             0.61116,             0.47473,             0.49975,             0.31832,            0.038904,            0.024905,            0.025577,            0.005347,            0.005347,            0.005347,             0.54674,             0.26492,             0.18437,             0.24981,            0.052728,             0.08424,              0.1869,             0.26134,             0.29296,             0.60245,              0.5817,             0.38883,             0.16195,             0.42142,            0.082672,             0.55648,             0.31705,             0.54596,             0.49704,             0.13074,             0.29625,             0.29647,             0.75739,             0.49831,             0.41711,             0.60659,            0.085227,             0.25504,              0.4248,              0.4526,             0.35645,             0.78893,             0.69486,             0.59295,             0.24015,             0.66902,             0.10968,             0.72728,             0.56262,              0.6926,             0.68755,             0.25012,             0.61509,             0.51012
                 143,            0.028889,           0.0066763,           0.0042193,             0.68709,             0.47589,             0.51754,             0.32875,            0.038228,            0.025658,            0.025069,            0.005314,            0.005314,            0.005314,              0.5555,             0.26471,             0.20373,             0.29416,            0.042309,             0.12627,             0.21196,             0.26177,             0.29538,             0.60915,             0.55172,             0.33536,             0.26746,             0.41753,             0.10457,             0.57266,             0.33006,             0.54839,             0.42144,             0.15029,             0.34355,             0.32451,             0.73995,              0.5065,             0.42249,             0.65545,            0.086849,             0.31433,             0.48021,             0.44188,             0.34936,             0.74113,             0.68957,             0.51623,             0.40927,             0.66444,             0.21499,             0.73357,             0.58657,             0.73855,             0.69219,             0.30074,             0.58896,             0.51267
                 144,            0.028603,           0.0066133,           0.0040486,             0.66121,             0.47927,             0.50661,             0.31942,            0.038665,            0.025588,            0.025895,            0.005281,            0.005281,            0.005281,             0.56012,              0.2521,             0.19154,             0.24375,             0.07936,             0.13017,             0.23619,             0.23807,             0.30313,             0.55743,             0.54526,             0.38914,             0.31935,             0.43379,            0.077692,             0.55964,             0.29698,             0.52689,             0.42508,             0.10103,             0.33474,             0.22583,             0.75442,             0.49033,             0.40604,             0.59174,             0.15038,             0.34228,             0.52508,              0.3933,             0.36074,             0.73091,             0.68157,             0.60402,             0.44287,             0.68395,             0.11588,             0.71549,              0.5305,              0.6957,             0.64322,             0.23267,             0.65306,             0.40118
                 145,            0.028622,           0.0065409,           0.0040362,             0.63204,              0.4705,             0.49394,             0.31221,            0.038106,            0.026885,            0.026032,            0.005248,            0.005248,            0.005248,             0.53788,             0.22959,             0.19734,             0.21766,            0.061555,             0.10843,             0.22052,             0.27091,             0.29382,              0.5949,             0.50341,             0.35282,             0.26105,             0.47476,             0.10349,             0.56355,              0.3075,             0.49545,             0.46037,             0.12272,              0.3217,             0.16916,             0.72397,             0.46896,             0.41581,             0.56445,            0.094884,              0.2816,             0.48518,             0.45218,             0.36686,             0.75868,             0.68692,             0.55141,              0.4056,             0.71528,             0.14541,              0.7264,             0.54505,             0.68053,             0.62892,             0.27218,             0.54519,             0.35116
                 146,            0.028054,           0.0065375,           0.0039858,             0.68155,              0.4696,              0.5096,             0.32657,            0.037442,            0.025767,             0.02546,            0.005215,            0.005215,            0.005215,             0.56467,             0.26398,             0.19504,             0.25955,            0.043324,             0.16173,             0.24377,             0.24058,             0.31297,             0.58532,             0.52231,             0.36291,             0.28707,              0.4994,             0.11164,             0.55976,             0.31171,             0.53586,             0.32674,             0.13257,             0.39827,             0.26534,              0.7401,             0.53086,             0.40738,             0.60439,            0.089408,             0.33617,              0.5454,              0.3942,             0.36919,             0.84351,             0.67807,              0.5565,             0.41345,             0.75832,             0.15516,              0.7422,             0.53675,             0.69564,             0.44167,             0.26042,              0.6597,             0.45271
                 147,             0.02864,           0.0065582,           0.0040156,             0.71327,             0.46633,             0.51568,             0.33254,            0.037775,            0.025589,            0.024681,            0.005182,            0.005182,            0.005182,             0.54736,             0.27697,             0.21265,             0.21559,            0.046792,             0.13677,             0.19539,             0.23946,             0.31955,             0.68003,             0.50632,             0.39158,             0.28764,             0.48181,            0.093245,             0.55965,              0.3201,             0.52954,             0.46289,              0.1413,             0.45506,             0.21616,             0.71683,             0.54336,              0.4399,             0.57497,             0.07538,             0.33885,             0.44947,             0.39436,             0.37006,             0.87297,               0.682,             0.58246,             0.43651,             0.71087,             0.12604,              0.7404,             0.54796,              0.7205,              0.6567,              0.3035,             0.71651,             0.34527
                 148,            0.028947,           0.0066045,           0.0040431,             0.65813,             0.46399,             0.50849,             0.32682,            0.037858,            0.027254,            0.024637,            0.005149,            0.005149,            0.005149,             0.54535,             0.27343,             0.22109,             0.28568,            0.056992,             0.13478,             0.23075,             0.26277,              0.4022,             0.60524,             0.53665,              0.3668,             0.22961,             0.45807,             0.11607,             0.54501,             0.30858,             0.48387,             0.42956,             0.16132,             0.36783,             0.16845,             0.72242,             0.50799,             0.44237,              0.6361,            0.096768,              0.3057,             0.54374,             0.42785,             0.49832,             0.80842,             0.67925,              0.5568,             0.33382,             0.68625,             0.14245,             0.70829,             0.56509,              0.6912,             0.63174,             0.26198,             0.59898,             0.34124
                 149,            0.028383,           0.0066082,           0.0040756,             0.66028,             0.47242,             0.51392,             0.33313,            0.037678,            0.025756,            0.024885,            0.005116,            0.005116,            0.005116,             0.55909,             0.26553,              0.2117,             0.30888,            0.050834,              0.1533,              0.2458,             0.27012,             0.31691,             0.54707,             0.52211,             0.37282,             0.30436,             0.45391,             0.13998,             0.57238,             0.31489,             0.55194,             0.39876,             0.12805,             0.39296,             0.24758,             0.75106,             0.46709,             0.43933,             0.66273,            0.073398,             0.34997,             0.55929,             0.43081,             0.36728,             0.80198,             0.69273,             0.55997,             0.43129,             0.68141,             0.18438,              0.7345,             0.56098,             0.71652,             0.65019,             0.21563,             0.58239,             0.39341
